param_ind,cur_win_length,cur_nfft,cur_hop_length,k_iters,test_ind,score_pesq,score_estoi,score_si_sdr,score_dr
2,4096,8192,2048,20,0,1.63893461227417,0.8227314892103506,2.27826286054201,13.047948401483909
2,4096,8192,2048,20,0,1.4752510786056519,0.7925243643865444,1.5749282109167506,13.738577004355113
2,4096,8192,2048,20,0,1.8376092910766602,0.827554912702568,3.524751150643252,13.438913974568361
2,4096,8192,2048,20,1,1.7760965824127197,0.8068859954895325,1.452320037205831,13.68937702581549
2,4096,8192,2048,20,2,1.5830342769622803,0.8517580407307825,2.6425131968021875,14.082613481948467
